Date,UNH,JNJ,PFE,LLY,TMO,MRK,ABT,DHR,BMY,MDT,AMGN,CVS,ANTM,ISRG,SYK,CI,REGN,BDX,GILD,EW,VRTX,BSX,HUM,ILMN,CNC,MCK,IDXX,BAX,A,RMD,BIIB,MTD,ALGN,WST,CERN,ZBH,LH,STE,ABC,PKI,COO,MOH,HOLX,WAT,CAH,DGX,TECH,TFX,INCY,CRL,ABMD,VTRS,HSIC,BIO,UHS,XRAY
2012/8/1,43.98886871,52.93584061,16.12688637,33.9632988,53.53471375,30.88144875,26.29280853,38.45257568,26.77072334,32.06704712,64.0501709,36.18282318,46.63979721,52.9766655,46.50667953,39.23428726,134.0099945,62.80230713,21.37537956,16.67499924,49.15999985,5.210000038,59.11902618,41.90999985,9.369999886,82.22909546,43.95999908,27.03739357,25.01003265,27.17506409,144.2799988,155.2100067,33.56999969,22.80356026,35.13949966,52.9714241,87.90000153,26.27074814,33.6584816,24.29845428,73.57692719,24.44000053,18.75,77.31999969,32.15730667,47.86049652,63.30527115,59.02486801,24.92000008,34.06999969,22.96999931,22.24225426,29.42352867,96.80000305,37.54773331,33.86258316
2012/8/2,43.89437485,52.22625351,16.11340904,33.54513931,52.31318665,30.62340736,26.38827705,38.25703812,24.47716331,31.76490593,63.43957901,36.23931122,45.65644073,53.08777618,45.24783707,40.813797,136.4700012,62.16742325,22.8341465,16.54999924,49.61999893,5.119999886,58.16623306,41.49000168,9.260000229,80.79892731,43.75,26.72380257,24.7283535,27.36419487,143.8000031,151.2799988,33.56000137,22.60151482,35.05727005,51.88799286,86.25,27.62806702,33.25636292,23.75317192,72.08126068,23.38999939,18.82999992,75.40000153,30.91729164,47.80299759,62.33679199,57.79250336,19.56999969,34.08000183,22.82999992,22.03873062,29.38039207,94.13999939,37.09766006,33.32836914
2012/8/3,44.33246613,52.73745728,16.35592079,34.18786621,54.43880081,30.79077339,26.4877243,38.64084625,24.54484367,32.50799179,64.35547638,36.1101799,47.47649002,54.76111221,46.43624878,41.02830124,136.9600067,62.10894775,22.66674614,16.88666725,49.34000015,5.309999943,57.99972916,42.13000107,9.18999958,80.66973877,45.00999832,27.17573547,25.61923027,30.64824486,145.0599976,159.2400055,34.29999924,23.39561462,35.6376915,52.84608078,87.44999695,28.33737946,33.70126343,25.61860847,72.39035797,23.14999962,19.53000069,77.11000061,29.66971016,48.68198395,62.28246689,58.53744507,18.47999954,35.15999985,23.20000076,22.41670227,29.9568634,96.58000183,37.68181229,34.63113403
2012/8/6,43.80846786,52.5238266,16.342453,33.84714127,54.41957855,31.02788353,26.40020561,38.3511734,24.5072403,32.45084381,64.5276947,36.23123169,47.13146973,54.53333282,46.60351944,41.09654999,137.4499969,62.45981598,22.97364998,16.73666763,51.93999863,5.260000229,58.5084877,42.54999924,9.404999733,80.89120483,44.88499832,27.05121803,25.69784355,30.33875656,145.4600067,162.9299927,34.25999832,23.28754425,35.06694794,53.52655029,87.69000244,29.39697456,33.55582809,26.15431595,74.88314819,23.28000069,19.64999962,77,29.5789814,48.3944664,62.21910477,58.52825928,18.29999924,35.86000061,22.44000053,22.53300476,30.01568604,96.79000092,37.41366959,35.19347382
2012/8/7,45.13132858,52.10417557,15.99215794,33.10376358,54.96780014,30.68615723,26.26497269,38.61187744,24.46964264,32.85913467,63.85445023,35.60182571,48.52883911,55.19555664,46.65632248,42.4030571,139.4799957,63.04455566,22.93777847,16.8516674,51.50999832,5.329999924,59.82205963,43.63000107,9.832500458,81.57398224,44.60499954,27.2587471,26.36599731,30.76000977,146.1799927,167.3800049,35.29000092,23.09958649,35.11047745,54.64581299,87.91000366,29.99243546,33.6584816,26.80482864,76.11955261,24.39999962,19.78000069,78.68000031,29.9872818,48.79701233,62.06524277,58.87772369,18.14999962,35.59999847,22.44000053,22.53300476,30.38431358,98.25,38.04567337,35.8307991
2012/8/8,45.29452896,52.14995193,16.05278206,33.18120193,55.11208344,30.72801208,26.21325493,38.58291626,24.13876343,32.98977661,63.69789886,36.76381302,49.54669952,55.69111252,46.6475296,42.77356339,139.6300049,63.11137772,22.64682007,16.71500015,50.81000137,5.380000114,62.56941223,43.61000061,9.984999657,81.54631042,44.96500015,27.09272194,26.63456917,30.59666824,145.0500031,168.6600037,34.59000015,22.87404823,34.9943924,54.699543,89,30.11501884,33.11092377,26.78569794,76.7277832,24.69000053,19.76000023,79.26999664,30.05532455,49.42955399,62.29244995,58.6845932,17.60000038,36.66999817,21.60000038,22.46516228,30.21960831,103.8300018,37.94034576,36.12133789
2012/8/9,44.68465042,52.12706375,16.07972527,33.08053589,54.77544403,30.88144875,26.14166069,38.36566925,23.89061356,32.66314697,64.16762543,36.32806015,48.98601913,55.2844429,46.47147369,42.78330994,137.8099976,63.06964874,22.67870712,16.38333321,51.50999832,5.5,61.82937622,42.95999908,10.06999969,81.74928284,44.80500031,27.10655975,26.72628403,30.7428093,143.0899963,167.9799957,34.72000122,22.61090851,34.68000412,54.52941513,88.44000244,29.83481026,33.10236359,26.74742699,77.92433929,25.28000069,19.79999924,78.55999756,30.39557648,49.10916901,62.22882462,58.31672287,17.77000046,36.54999924,21.97999954,22.58145905,30.04705811,103.9000015,38.22763062,36.14945221
2012/8/10,44.58157349,52.37123108,16.12688637,33.76197433,54.89085388,31.08369255,26.29678917,38.72774124,23.86053658,32.87546539,64.76254272,36.27158356,49.95209885,55.39777756,46.70916748,42.72481155,136.8399963,63.39541626,22.62688828,16.36166763,51.65999985,5.539999962,62.55091095,43.59999847,9.93999958,82.1737442,46.27000046,27.13423157,26.54941177,30.85457802,145.5099945,165.7700043,34.43999863,22.54982185,34.39946365,54.95025635,88.5,29.77351189,33.10236359,26.61350632,77.77476501,25.31999969,19.90999985,78.65000153,30.44850731,48.85452271,62.32880402,58.18797302,18.20999908,37.08000183,21.45000076,22.73652649,30.25882339,103.1100006,38.06484604,36.20570374
2012/8/13,44.58157349,52.23387146,15.97867775,33.52702713,54.81391907,30.97907639,26.24905777,39.0536232,23.74021721,32.87546539,64.37114716,36.06985092,49.07228088,56.47888947,46.83240128,42.383564,135.3600006,63.66272354,22.57109642,16.30999947,51.41999817,5.510000229,61.9311409,42,9.882499695,82.20142365,45.59999847,27.08811951,26.4511528,31.17267227,144.5399933,166.3200073,34.04000092,22.4652462,34.44299316,54.959198,88.47000122,29.68594742,33.01679993,26.60393715,77.89441681,24.85000038,19.87999916,78.01999664,30.2292366,49.02702713,61.9107666,57.96604156,18.19000053,36.72999954,20.27000046,22.76560211,30.25882339,102.1800003,38.01697159,36.09322357
2012/8/14,44.64170837,52.37123108,16.15382767,33.46437454,54.54459763,30.97210693,26.32065773,38.80015182,23.86053658,32.80197144,65.6842041,35.60182571,49.08090973,56.6511116,47.35178757,42.54931259,135.9400024,63.53743362,22.94574547,16.26166725,53.52999878,5.460000038,61.69062042,41.59000015,9.772500038,82.02610779,45.72499847,27.25413132,26.52321243,31.33601189,145.5,165.1399994,34.27000046,22.18800735,34.57842636,55.04873657,88.56999969,29.47578239,32.76012802,26.31694794,77.94426727,24.37999916,19.86000061,77.33000183,30.07044411,48.77235794,61.35635757,58.88144684,18.25,36.50999832,20.35000038,22.67837715,30.10588264,102.3799973,38.09357452,36.05572128
2012/8/15,45.37184143,52.14995193,16.19425011,33.66016388,55.36215591,30.72801208,26.42009735,38.79291153,23.97333336,32.93262482,65.77067566,35.68252945,49.85722351,57.47888947,47.63348007,42.76381683,137.5800018,63.62932205,23.10517693,16.36333275,54.41999817,5.53000021,62.64340973,41.65000153,10.16749954,81.91536713,46.38499832,27.41091919,26.5166626,31.62830925,146.8699951,166.1600037,34.25,22.40886116,35.545784,55.38002396,88.5,29.71222305,32.52911377,26.36478233,81.51394653,25.07999992,19.75,78.33000183,30.10070038,48.69020844,61.12004852,58.53009415,18.5,36.58000183,20.52000046,22.89159393,30.50196075,103.25,37.94034576,36.59933853
2012/8/16,45.86147308,52.03550339,16.18077278,33.48002243,54.39071655,30.64431763,26.42407036,38.66256714,24.00341225,33.04694748,65.33823395,36.1101799,49.89173126,57.21666718,47.97680664,43.37807083,137.4799957,63.39541626,22.59500504,16.29999924,54.47999954,5.510000229,62.83766556,41.25999832,10.26000023,81.81388092,46.88499832,27.1711216,24.33532524,31.70567322,146.8399963,165.0099945,34.31000137,22.46994591,35.67155075,55.38897324,89.09999847,29.59838295,32.15266037,26.11605263,81.4641037,25.54000092,19.81999969,76.16999817,30.14605904,49.2898941,60.89281082,58.01228333,18.77000046,36.63999939,19.51000023,23.00789261,30.39999962,103.5,38.58195496,36.61809158
2012/8/17,45.63814163,51.73032761,16.02584648,33.22159576,54.44842529,30.22587395,26.22121429,38.95222855,23.74021721,33.3490715,65.55838013,36.56208801,49.39143753,56.85889053,47.85354614,43.19281387,138.0599976,63.94675827,22.61891556,16.73833275,54.77999878,5.590000153,62.71742249,40.74000168,10.45250034,79.73787689,47.18000031,27.16189957,24.38117981,31.7228756,145.0899963,163.7799988,34.66999817,22.94452286,35.09597397,55.45165634,89.01000214,30.09751511,32.22993469,26.18302345,82.68054962,25.52000046,19.87999916,75.26000214,30.01752663,49.30633163,60.85646439,58.07700729,18.94000053,36.66999817,20.79000092,22.90128517,30.63529396,103.1200027,38.39043427,36.44000626
2012/8/20,45.69826126,51.65401077,16.10667419,33.15892792,54.4003334,30.51180649,26.1456337,38.93774796,23.83797455,33.84719467,65.44831085,36.96554565,49.49495316,56.70222092,47.97680664,43.39756012,136.4299927,63.97182083,22.51528931,16.55500031,54.88000107,5.610000134,63.12441635,41.22000122,9.975000381,79.77475739,47.13999939,27.12039566,24.02745628,31.94638252,144.6900024,162.7599945,33.97000122,22.62970161,34.39463043,55.9620285,89.05000305,30.21136093,32.37589264,26.0108242,81.36437988,25.06999969,19.82999992,75.75,30.28971481,49.94709778,61.18367004,58.28042984,18.78000069,36.63000107,21.70999908,23.14357376,30.45490265,103.3099976,38.6681366,36.23381424
2012/8/21,45.88723755,51.71505737,15.95847416,33.05713272,54.22719193,29.94690704,25.97459602,38.74222946,23.77781677,33.59404755,65.34607697,36.82029343,49.40006256,56.38888931,47.80074692,43.319561,134.6199951,63.62095261,22.64682007,16.61166763,54.63000107,5.630000114,63.12441635,41.74000168,9.717499733,79.95009613,46.95500183,27.11116982,24.32222748,32.33325577,143.9700012,164.9799957,34.06999969,22.56861496,34.40429688,55.62177658,88.51000214,30.20254898,32.24710464,26.345644,81.38430786,24.76000023,19.81999969,76,30.13850975,49.78280258,61.70171738,58.42837906,19.29999924,36.75,21.31999969,23.09511757,30.54117584,103.5,38.61067581,35.4840126
2012/8/22,46.35968781,51.69216537,15.96521282,33.02579498,54.4003334,29.92598915,26.07006264,38.88705063,23.92069626,33.21841812,65.94364166,36.87678528,50.5214119,56.41777802,47.37818909,43.56332016,138.6999969,63.47896957,22.51130486,16.6016674,54.66999817,5.519999981,63.7256813,41.63999939,10.05500031,79.59023285,46.65000153,26.89443207,24.53839302,31.86042213,144.9199982,164.3200073,33.77999878,22.53572655,34.73804092,55.18304443,88.08000183,29.93839073,32.55618668,26.33607864,81.80310059,24.97999954,19.67000008,76.65000153,29.95703316,49.37204742,61.73806763,58.29892349,19.34000015,36.47999954,21.36000061,23.02727509,30.33333206,102.8700027,38.45746994,35.09037399
2012/8/23,46.3167305,51.68454361,15.99215794,33.2059288,54.15989304,29.84926987,25.9865303,38.49601746,24.1763649,32.9652977,65.77852631,36.59436035,49.79684448,55.91222382,46.85880661,43.05630493,142.7799988,62.87750244,22.33991623,16.54999924,53.86999893,5.400000095,64.04023743,41.66999817,10.09249973,79.82090759,47,26.87136841,24.54494667,31.62830925,145.1499939,162.9499969,32.40000153,22.38535881,34.35593033,54.64581299,87.51000214,30.1321125,32.60771179,26.22128868,81.60368347,24.30999947,19.77000046,77.09999847,29.90410233,49.01879883,61.38358688,58.78899384,19.89999962,35.99000168,21.80999947,22.8334446,29.82352829,101.5400009,38.16060638,34.53739548
2012/8/24,46.52288437,52.04641342,16.17403603,34.34933472,54.42919159,30.0724411,26.18939018,38.59739685,24.49220276,33.13677597,66.509758,36.76381302,49.73645401,56.16888809,47.30776215,43.38780975,145.0899963,63.42881393,22.8341465,16.53000069,53.56000137,5.5,64.70623779,41.63999939,10.00500011,80.44833374,47,27.09272194,24.79386902,32.00658798,147.0299988,162.4499969,32.88999939,22.42295647,34.47201538,54.8606987,88.83999634,30.22896957,32.71072388,26.10648727,82.36147308,23.77000046,19.45999908,77.72000122,30.03263283,49.70066452,61.41994476,59.35302353,20.04000092,36.00999832,21.80999947,23.05635262,29.90196037,101.6200027,37.92119217,34.39681625
2012/8/27,46.90945816,51.96170044,16.09320259,34.92105103,54.47727966,30.02362061,26.14166069,38.66980743,24.73284149,33.03877258,66.38395691,36.66697693,50.16775131,55.63222122,47.26374817,43.63156509,145.4900055,63.32858276,22.79428864,16.70999908,53.50999832,5.429999828,64.77098083,41.75999832,10.17500019,80.81739044,47.06499863,27.14345169,24.52529335,32.10972595,147.3899994,163.3600006,32.81999969,22.26788902,34.42848587,54.6726532,88.5,30.17613602,32.57335281,26.02995491,82.99964142,24.45999908,19.51000023,78.01000214,30.0855751,49.84851456,60.88374329,59.57493591,20.29000092,35.99000168,22.44000053,22.86251831,29.80392265,100.9899979,38.19890976,34.29370499
2012/8/28,46.66891861,51.977108,16.06625557,35.01501465,54.13101196,29.8701992,26.1456337,38.64809418,24.78547859,33.02244186,66.05373383,36.60242844,49.50356674,55.33444214,47.29016113,43.60232162,146.7700043,63.19494247,22.96966553,16.84666634,54.09000015,5.480000019,64.66924286,41.59999847,10.18999958,80.85427856,47.54999924,27.03739357,24.20431519,32.24729156,146.4299927,165.4199982,33.59999847,22.45114708,34.66065598,54.86965942,88.30000305,30.26418686,32.1955986,25.81949615,83.22898102,24.37000084,19.56999969,77.54000092,29.93434906,49.73350525,61.12004852,59.86158371,20.21999931,36.31000137,22.51000023,22.70745277,29.87843132,101.1900024,38.41915512,34.08753204
2012/8/29,46.935215,51.86932755,16.14035797,35.37527084,54.98703003,30.03060532,26.09790039,38.60464096,24.74036026,33.32458115,65.82572174,36.65890884,53.30754852,55.17111206,47.16690445,43.74856949,145.4799957,63.08631516,23.02147675,16.96999931,53.31999969,5.550000191,65.42776489,42.29000092,10.21500015,81.11264038,47.43500137,27.02815819,24.34187889,32.44501495,145.8899994,164.5500031,33.99000168,22.50752449,35.43454742,55.53224564,88.31999969,30.22896957,32.32437515,25.64730835,82.98967743,24.61000061,19.71999931,79.18000031,30.26703262,49.97174835,61.70171738,60.35162354,20.20000076,36.34999847,22.53000069,22.88190079,30.10980415,101.5599976,38.29467773,34.18124771
2012/8/30,46.97815704,51.74612808,16.05952072,35.16381454,54.80430222,30.0724411,26.01437378,38.37290573,24.71779823,33.05510712,65.37757111,36.47330475,52.15168381,54.62888718,46.75317001,44.53833008,145.5099945,63.32858276,22.92183495,17,53.27999878,5.429999828,63.77195358,42,10.16250038,80.28034973,47.29999924,26.95437813,24.26326942,32.17851257,145.9499969,164.3200073,33.83000183,22.27728844,35.545784,55.43374252,87.43000031,30.1321125,32.71072388,25.78124046,82.91986847,24.32999992,19.70999908,79.08999634,29.91922951,49.40491486,62.03798294,60.56432343,19.92000008,36.25999832,22.13999939,22.75590897,29.99215698,100.3099976,38.36177444,33.89070511
2012/8/31,46.64314651,51.9155159,16.07299614,35.17164993,55.16016006,30.02362061,26.07006264,38.79291153,24.82307816,33.20211029,65.98295593,36.75572968,51.64276886,54.64333344,46.88521576,44.62607193,148.0500031,63.47060776,22.99357414,17.01833344,53.33000183,5.400000095,64.8265152,42.08000183,10.15250015,80.55778503,47.52999878,27.06044579,24.34187889,32.29885864,146.5899963,165.1100006,33.95000076,22.24909973,35.37650299,55.31734467,87.94999695,30.14972687,33.07130432,26.11605263,83.60787201,24.23999977,19.62999916,80.19000244,29.90410233,49.67599869,62.31971741,61.05437088,20.01000023,36.31999969,22.32999992,22.84313393,30.12156868,100.3799973,38.30426407,33.99380493
2012/9/4,46.86647415,51.78461838,16.01909828,35.46925354,55.12169266,30.16309738,26.03823853,38.30049133,24.92083549,33.6512146,66.305336,37.06237793,51.22872543,54.56555557,47.37818909,44.3628273,150.1600037,63.97182083,23.12111855,17.37333298,54.52999878,5.409999847,64.49346924,42.43000031,10.35499954,80.64102936,48.35499954,27.16189957,24.26981926,33.69158173,147.0700073,164.1100006,35.18000031,22.54512024,35.55063248,56.40973663,88.26000214,30.59880447,33.29452515,26.36478233,84.68475342,24.42000008,19.95000076,79.87000275,30.00996208,49.94709778,64.71908569,61.49819183,20.01000023,37.27999878,22.94000053,22.91097641,30.27843094,103.0299988,38.69736099,34.0594101
2012/9/5,46.62597275,51.79232025,16.11340904,35.87649155,54.86200333,30.29560661,26.15359497,38.26430511,24.87571907,33.35723495,66.10876465,36.73958588,51.02171326,54.18888855,46.76197052,44.35307693,149.4600067,64.27430725,23.29251099,17.32500076,54.99000168,5.519999981,65.14100647,42.16999817,10.36750031,81.98194122,48.45999908,26.98995972,24.06675339,33.19940948,146.6699982,163.1900024,35.63999939,22.47463799,35.56030655,56.05157471,88.81999969,30.48433304,32.7794075,26.38391304,84.38562775,24.29000092,19.98999977,79.61000061,29.47312737,50.22641373,64.59183502,61.8310585,19.40999985,37.31000137,22.71999931,23.05635262,30.18431473,104.8099976,38.74531937,33.92819214
2012/9/6,47.14995956,52.23118591,16.3963356,36.65965652,56.00656128,30.85354614,26.61898994,39.44467163,25.1915493,33.95333862,66.68273926,37.52233124,51.76542664,55.10222244,47.7039032,44.84057999,152.4499969,64.87093353,23.71100616,17.80333328,57.43999863,5.550000191,66.29728699,42.95000076,10.46249962,82.71252441,49.38499832,27.43607521,24.55149841,34.13192749,152.1900024,167.8099976,37.36999893,22.52632904,36.41157913,57.34988403,89.5,30.88937569,33.17433929,27.06311607,85.78157806,24.5,20.12999916,81.66999817,29.63190269,51.31900406,65.18257904,63.12556458,19.61000061,37.90999985,23.29000092,23.32771492,30.56078339,106.0999985,39.46442413,34.54678345
2012/9/7,47.14136124,52.26198578,16.32897568,36.53435516,56.67982864,30.72103691,26.52750206,39.87191772,25.04114914,33.97783661,66.0144043,37.16728592,52.25951004,55.63777924,47.6686821,44.97707748,152.5500031,65.44235229,23.61932945,18.13666725,57.09999847,5.630000114,66.81532288,45.36999893,10.38500023,81.8432312,49.25999832,27.50113297,25.16724586,34.27872849,152.5,172.9400024,37.91999817,22.55451965,36.4454422,58.3975029,88.79000092,30.85416031,32.7794075,27.31184387,93.06051636,24.53000069,20.18000031,83.18000031,28.96652985,50.91646576,65.19168854,63.61565781,18.32999992,37.72999954,21,23.31802559,30.72549057,107.25,39.31100464,34.99665451
2012/9/10,46.16210938,52.49295807,16.2346611,36.43252945,56.79524612,30.86748505,26.72638702,39.16947174,24.92083549,33.85534668,66.08516693,37.27217865,51.53139877,55.02111053,47.14051056,44.84057999,150.2899933,65.25744629,23.77876282,17.88666725,56.63999939,5.599999905,64.84498596,44.70000076,10.11999989,81.23287964,49.125,27.57083702,25.06243706,34.01106262,151.6000061,170.8399963,37.47999954,22.53103065,35.69573593,58.17364883,88.93000031,30.67804146,32.65062332,27.21618271,92.74143219,23.85000038,20.04000092,83.22000122,28.92116356,50.57965469,64.79178619,63.52315903,17.88999939,37.63999939,20.36000061,23.21141815,30.52548981,105.8899994,38.95624542,34.8560791
2012/9/11,45.35466385,52.50833893,16.2818203,36.40904236,56.82411194,30.91630936,26.7820816,39.49534988,25.23667336,34.03500748,65.998703,37.15919495,50.83794785,54.1566658,47.5366478,45.38658524,148.7599945,65.75325775,23.63926506,17.66500092,56.04999924,5.579999924,64.84498596,44.91999817,10.03750038,80.87220764,48.91500092,27.7427845,24.78076172,34.11465836,151.9499969,170.9100037,38.09999847,22.55451965,35.22172546,58.65716553,88.98999786,30.62521362,32.42739487,27.5318718,94.32683563,23.70999908,19.75,83.41999817,28.81530952,50.74394226,64.45555878,63.37521744,17.93000031,38,20.38999939,23.26956558,30.23137283,106.5100021,38.73572159,35.21221161
2012/9/12,45.55561829,52.46986008,16.21445656,36.45603943,57.06456375,31.05579567,26.98493767,39.67638779,25.26675034,34.01050568,65.37757111,37.49811554,50.45657349,54.00888824,47.90636444,44.97707748,145.6300049,65.55155182,23.81463432,17.60833359,55.74000168,5.639999866,63.67942429,45.06000137,9.335000038,80.53005219,49.58499908,28.02159691,24.55804634,34.10603714,152.2599945,169.6600037,38.50999832,22.55922127,34.53489685,58.62133789,88.94000244,30.60758781,32.53901291,27.48402977,93.70863342,23.56999969,19.82999992,83.63999939,28.54310799,50.39891815,65.04627991,64.2721405,18.17000008,38.24000168,20.59000015,23.22110748,30.18823433,107.3199997,39.33976746,35.10912704
2012/9/13,46.47846222,53.11657333,16.33571053,36.92593002,57.80678177,31.4430275,27.55374908,40.1253624,25.34946823,34.54127884,65.51118469,38.2889061,50.43921661,54.41333389,48.58420181,46.11783218,146.8899994,66.06414795,24.00993538,17.54000092,56.20999908,5.78000021,64.20672607,46.47999954,9.357500076,81.33457947,49.69499969,28.24001884,25.14104271,34.34779358,152.5,174.2400055,39.16999817,23.03850746,35.42486954,59.66000748,90.45999908,31.02146721,32.67637634,28.12498093,94.5561676,23.84000015,20.20999908,85.15000153,28.57335854,51.08897781,65.42799377,64.03172302,17.37999916,38.47000122,21.10000038,23.51185799,30.3921566,108.3799973,40.08763504,35.22158813
2012/9/14,46.78894424,52.7162323,16.03257561,36.58916473,58.42370224,30.71081543,27.15597916,39.65467072,24.99603653,35.15372467,63.97012711,37.90159607,50.57791138,55.73888779,49.30606079,46.60534286,149.6799927,66.51791382,24.71938705,17.51666641,58.08000183,5.820000172,65.78853607,47.79000092,9.324999809,80.82597351,50,28.1052475,26.02536774,34.20964432,154.2400055,177.4400024,38.22000122,23.21705627,34.83961105,59.90177155,90.98999786,31.1975708,32.07540131,29.04334068,93.5490799,23.17000008,20.95000076,85.04000092,29.01189423,50.55500793,65.87330627,64.99336243,17.87999916,38.54999924,20.29000092,23.55062294,30.22352982,109.4199982,41.85183716,35.29657745
2012/9/17,46.98731232,52.54685593,16.18077278,36.67531967,58.01885223,30.97835159,27.4940834,39.71259689,24.86819077,35.00673676,64.54410553,37.84511566,50.97663116,56.70111084,49.49973679,46.0008316,149.7100067,66.72798157,26.2259903,17.33333206,57.54000092,5.78000021,65.33525085,47.70000076,9.520000458,80.09539795,48.74000168,28.34689903,25.95986748,33.67431641,154.4100037,176.4199982,37.54999924,23.40501785,34.34141922,59.9286232,91.30000305,30.93340492,32.64204407,28.78505898,93.50920868,23.13999939,20.75,84.91999817,28.90604782,50.83431625,65.16442871,64.69748688,17.96999931,38.49000168,20.27000046,23.45370865,30.18823433,108.4599991,42.12989044,35.02475739
2012/9/18,47.54792404,52.77781677,16.17403603,36.73796463,57.81642914,31.0346756,27.41056061,40.30639648,24.74036026,35.08021927,64.50479126,38.2485733,51.06331253,56.92889023,49.23564911,46.26408768,147.0700073,66.79522705,26.61260033,17.33333206,57.45000076,5.75,64.59524536,47.90000153,9.412500381,80.40979767,48.81499863,28.32830429,25.90745544,33.67431641,155.8000031,173.3200073,37.45999908,23.55537796,34.554245,60.16141891,91.26000214,31.22398376,32.89102173,28.87115288,93.18015289,22.48999977,20.79000092,85.23999786,29.18580437,51.08897781,65.78244019,64.6789856,18.29000092,38.27999878,21.01000023,23.59908104,30.29411888,107.5400009,42.77228928,34.96853638
2012/9/19,47.39267731,52.81630707,16.27508354,36.69882584,57.58508682,31.33741379,27.58556938,40.21225739,24.74036026,34.97406769,64.24536896,38.49871063,51.16733932,56.5988884,49.20042801,45.97158813,145.9100037,66.54310608,26.7879734,17.33166695,57.90000153,5.760000229,64.57672119,47.68000031,9.255000114,79.05038452,48.81000137,28.25394821,26.12363243,33.91607666,155.0399933,174.9700012,37.02999878,23.64935493,35.42970657,60.11664581,91.19999695,31.21516609,32.77082062,28.77549553,93.06051636,23.48999977,21.04999924,85.01000214,28.94384766,51.31900406,65.70064545,64.65123749,18.95000076,37.95999908,21.20999908,23.65723228,30.75686264,107.2900009,42.98322678,34.73422623
2012/9/20,47.38404083,53.0472908,16.4434948,36.82411194,57.56581116,31.60495567,27.7884407,39.84293747,24.87571907,35.25170517,64.70922852,38.57941818,51.10664368,56.25999832,49.09479904,45.76682663,146.2200012,66.56832123,26.83181763,17.24833298,58.13000107,5.789999962,64.67851257,48.13000107,9.047499657,79.73469543,49.22499847,28.34689903,25.69784355,33.95924377,156.0599976,171.9299927,36.52000046,23.75273132,35.60382462,59.77640533,90.69999695,31.26799965,32.9081955,28.84244919,93.30978394,23.84000015,20.95000076,85.08999634,29.14799118,51.40115356,65.97331238,65.30774689,19.22999954,38.31000137,21.46999931,23.73476601,31.03529358,107.5400009,43.44344711,34.44369125
2012/9/21,48.45352173,53.17047882,16.51759911,37.16870499,57.55617142,31.61903954,27.69297409,39.75604248,25.27426529,35.39869308,64.49693298,38.62782669,51.3666954,57.5288887,49.55253983,45.92282867,145.0899963,66.65236664,27.0071907,17.64166641,59.04000092,5.789999962,65.01150513,48.47999954,9.335000038,80.19712067,49.51499939,28.3515377,25.54717827,33.91607666,154.5700073,172.4700012,37.83000183,24.15213203,36.01496124,60.39421844,91.58000183,31.71708679,33.4576683,28.74679375,93.48926544,24.51000023,20.73999977,84.69000244,29.1933651,51.7543869,65.57341003,64.57727814,19.95000076,38.54999924,22.04999924,23.79291344,31.27058792,107.6699982,43.41468048,34.8560791
2012/9/24,48.2810173,53.12428284,16.67253113,37.12171555,57.3248291,31.78096771,27.68899155,39.64017487,25.46978378,35.69266129,65.18882751,38.78921509,50.69925308,57.5,49.72861481,45.99107742,144.1600037,66.47589111,26.76804924,17.3983326,58.72000122,5.639999866,65.02997589,48.11999893,9.24750042,80.45603943,50.07500076,28.41659737,25.34410858,34.27872849,154.3999939,173.7200012,37.33000183,24.49515343,35.97143173,60.47482681,91.41000366,31.73467827,33.79249191,28.52676773,93.00067139,24.82999992,20.88999939,84.62000275,29.41263771,51.67224503,65.89151001,64.39234924,18.61000061,38.22999954,21.54999924,23.45370865,31.31372452,108.1200027,43.50097656,35.18410492
2012/9/25,48.47076416,53.37064743,16.7331562,37.16088486,56.88141251,31.75984383,27.67307663,39.50982666,25.54498291,35.36602402,65.89646912,38.43415451,50.69060135,56.83000183,49.2796402,45.67908096,146,66.38349915,26.81986237,17.40333366,56.25999832,5.630000114,65.46478271,47.47999954,9.097499847,81.05716705,49.96500015,28.26788902,25.1017437,34.54639816,152.8300018,171.0099945,37.22999954,24.47165298,36.19392395,60.01693344,91.19000244,31.37367058,33.35462952,28.32587051,94.21717072,24.36000061,20.56999969,84.12000275,29.52604675,51.81190872,66.02783203,64.08720398,17.71999931,38.13000107,22.23999977,23.47309113,31.4784317,107.7799988,43.03116608,35.39966965
2012/9/26,48.10851669,53.12428284,16.72642136,36.96509552,56.60187912,31.6894474,27.5219326,39.86843872,25.31186485,35.17005539,65.62129211,38.59554672,49.96247864,55.06888962,49.12324524,45.56208038,142.9700012,65.82886505,26.32961464,17.14666748,54.77000046,5.610000134,64.68486786,46.84999847,9.12749958,81.18664551,49.49499893,27.80319023,25.06899261,34.54639816,151.6199951,171.2899933,36.72999954,24.58912659,35.81665421,59.68475342,90.37999725,31.47932816,33.18294525,28.08671761,93.40950775,24.03000069,20.32999992,83.36000061,29.62434006,51.3600769,65.74607086,63.33826065,17.76000023,37.61000061,21.45000076,23.30833054,31.10588264,107.4499969,43.05993271,35.30111313
